session,is_bot,prolific_id,id_in_session,id_in_group,multiplier,disclose,contribution,rt1,rt2,payoff,total,round_number,individual_share,total_contribution,group_id,disclosure_group
kg4owiqs,0,60fb0cd3aa10c5ef5100190b,30,1,2.5,0,8,7185,3412,19.5,54.5,3,17.5,35.0,934
kg4owiqs,0,60659fa1c158d333d9ec89b8,1,1,2.5,1,9,7481,4434,21.0,21.0,4,20.0,40.0,953
kg4owiqs,0,60cf96410c586ad8683ee49d,2,2,1.5,1,10,5951,3024,11.25,11.25,4,11.25,22.5,960
kg4owiqs,0,5d1a69d8f97a18001977e0d7,3,2,2.5,1,10,4595,3005,25.0,25.0,4,25.0,50.0,954
kg4owiqs,1,5f0610c3da28a412967e1123,4,1,1.5,-1,-1,-1,-1,-1.0,0.0,4,-1.0,-1.0,957
kg4owiqs,1,6012bba356f32e03bdb1a0c4,5,1,2.5,1,9,-1,-1,14.5,14.5,4,13.5,27.0,950
kg4owiqs,0,61644ca41793dcbb44e63410,6,1,2.5,1,10,9141,4547,25.0,25.0,4,25.0,50.0,952
kg4owiqs,0,5702c03e68c641000e0d754d,7,1,2.5,1,10,9449,5626,14.75,14.75,4,14.75,29.5,948
kg4owiqs,0,5dc5c4b99e40c94387aeb4e5,8,1,2.5,1,10,4519,3229,20.0,20.0,4,20.0,40.0,947
kg4owiqs,1,5ee78cdd0103130133fdb204,9,2,2.5,1,9,-1,-1,23.5,23.5,4,22.5,45.0,955
kg4owiqs,1,5df3a70877f865293e86c0a0,10,1,2.5,1,9,-1,-1,19.0,19.0,4,18.0,36.0,949
kg4owiqs,1,60b6c415dbda3236ea22455a,11,2,1.5,-1,-1,-1,-1,-1.0,0.0,4,-1.0,-1.0,957
kg4owiqs,0,6130d846086f43ecd225d128,12,1,1.5,1,5,7068,4803,16.25,16.25,4,11.25,22.5,960
kg4owiqs,1,5c573e54e9813700018acc31,13,2,1.5,1,10,9619,3438,15.0,15.0,4,15.0,30.0,959
kg4owiqs,0,614782b3984210a92c787d6d,14,2,2.5,1,7,7634,10208,23.0,23.0,4,20.0,40.0,953
kg4owiqs,0,5e9c29a39c157d14227afac8,15,1,2.5,1,10,5284,2957,21.25,21.25,4,21.25,42.5,951
kg4owiqs,0,5ff1c44bfef4d15dbc331ace,16,2,1.5,1,10,7894,7268,20.0,20.0,4,20.0,40.0,947
kg4owiqs,0,6119272eab990f2cad815a38,17,2,1.5,1,3,4725,2686,21.75,21.75,4,14.75,29.5,948
kg4owiqs,0,60e43d16eb3536f1618652fb,18,2,1.5,0,2,10064,3502,13.25,13.25,4,5.25,10.5,956
kg4owiqs,0,612520bd6605794b27e6a0fd,19,1,1.5,1,6,8511,7836,16.0,16.0,4,12.0,24.0,958
kg4owiqs,0,6148afc156c049b69cde0d5e,20,2,1.5,1,9,8985,4554,19.0,19.0,4,18.0,36.0,949
