session,is_bot,prolific_id,id_in_session,id_in_group,multiplier,disclose,disclose_experimenter,contribution,rt1,rt2,payoff,total,round_number,individual_share,total_contribution,group_id
jwexunmb,0,5c5cad3e4ee81200018eafe2,36,1,2.5,0,0,10,3702,7068,21.25,485.75,27,21.25,42.5,1018
jwexunmb,0,5cc5af95ce735c0017908790,1,1,2.5,0,1,10,2349,14014,17.75,507.25,28,17.75,35.5,1031
jwexunmb,1,6083f1a1c244e05d9105bae6,2,2,1.5,1,1,7,-1,-1,14.5,366.0,28,11.5,23.0,1030
jwexunmb,0,60957475f7b6d2a2ec5c60a3,3,2,1.5,0,1,10,2993,9678,20.0,366.75,28,20.0,40.0,1028
jwexunmb,0,5fae68d5b74c182cacbe5d6a,4,2,2.5,1,1,10,1124,2852,22.5,506.25,28,22.5,45.0,1033
jwexunmb,1,5f6e4795536d16361a5119b5,5,1,1.5,0,1,7,-1,-1,11.25,388.0,28,8.25,16.5,1042
jwexunmb,0,5f2448855226b0000a8129e1,6,1,2.5,1,1,10,1052,2368,25.0,498.75,28,25.0,50.0,1036
jwexunmb,1,5d0aa9aa5047d20018b8490d,7,2,1.5,1,1,7,-1,-1,12.0,326.5,28,9.0,18.0,1044
jwexunmb,0,602fb33786b077cdbad2d5bb,8,1,2.5,0,1,8,2647,5349,24.5,484.25,28,22.5,45.0,1033
jwexunmb,0,5cb6d6608f7ee10016e5abd7,9,1,2.5,1,1,10,3200,5026,25.0,521.25,28,25.0,50.0,1035
jwexunmb,0,5cd1bdedf2156c00013b0152,10,1,1.5,0,0,5,4696,2495,14.0,374.25,28,9.0,18.0,1044
jwexunmb,0,5f89cbc45b38f5016101011c,11,2,1.5,1,1,7,3640,6475,20.75,367.75,28,17.75,35.5,1031
jwexunmb,0,60147ed73045234d08a3a35d,12,2,2.5,1,1,10,5094,5584,25.0,521.75,28,25.0,50.0,1035
jwexunmb,0,601d8755bc36890e34c83999,13,1,2.5,1,1,0,2939,4461,15.25,489.25,28,5.25,10.5,1029
jwexunmb,0,5f5159f9e0375838294da699,14,1,1.5,0,0,1,2947,7131,13.5,420.5,28,4.5,9.0,1043
jwexunmb,0,5ffc3db4e2e31f000895b073,15,1,1.5,0,1,10,2401,6066,15.0,382.25,28,15.0,30.0,1040
jwexunmb,0,5f9c236b484eba05eef4145e,16,2,1.5,0,0,7,5793,7439,12.75,380.25,28,9.75,19.5,1041
jwexunmb,0,5e2f448d3d8aa150310b677b,17,2,2.5,1,1,8,2220,3252,22.0,527.5,28,20.0,40.0,1038
jwexunmb,0,606389edd44e23139eeecd82,18,1,1.5,0,0,5,6297,5324,8.75,351.5,28,3.75,7.5,1039
jwexunmb,0,5c2fcd716ea6880001dc8e3d,19,2,2.5,0,0,10,1495,3055,25.0,519.0,28,25.0,50.0,1036
jwexunmb,0,5ca52d313d3ff5001589059c,20,2,1.5,0,1,4,1823,3495,14.25,359.75,28,8.25,16.5,1042
jwexunmb,0,605d06581b5591e8199036b5,21,1,2.5,1,1,10,2227,5521,20.0,486.75,28,20.0,40.0,1028
jwexunmb,0,5e1b8f81651b723bf3ce7795,22,2,2.5,1,1,6,1627,3254,20.25,506.5,28,16.25,32.5,1034
jwexunmb,0,5f131d8417ab1e03a958b349,23,2,1.5,0,1,0,3260,3675,13.75,374.0,28,3.75,7.5,1039
jwexunmb,0,60a0dfc6f9936b0d30dfea15,24,1,2.5,0,0,4,2298,3473,17.25,477.75,28,11.25,22.5,1037
jwexunmb,0,607b2df4eb8c8a82dd2ce8b8,25,2,1.5,0,1,9,5821,8804,17.75,350.5,28,16.75,33.5,1027
jwexunmb,1,60a153e67025247950c7ee24,26,1,2.5,0,1,7,-1,-1,17.75,478.25,28,14.75,29.5,1032
jwexunmb,0,5f0633361308dd16f7f4039c,27,1,1.5,0,0,6,2460,3558,13.75,368.75,28,9.75,19.5,1041
jwexunmb,0,5e9dd814910d621387801b01,28,2,1.5,1,1,5,1884,3398,9.5,348.0,28,4.5,9.0,1043
jwexunmb,0,5e19152c6b55081d6760e512,29,1,2.5,1,1,5,1678,3736,16.5,483.0,28,11.5,23.0,1030
jwexunmb,0,5dc4bc30569be3387eb6b52f,30,2,1.5,0,1,8,765,1053,16.75,355.0,28,14.75,29.5,1032
jwexunmb,0,603eafab982298f40bfe9120,31,1,2.5,0,1,7,1630,16275,19.25,491.5,28,16.25,32.5,1034
jwexunmb,0,5f3bf76b70b2305d2e676bc8,32,2,1.5,1,1,10,1361,4246,15.0,324.75,28,15.0,30.0,1040
jwexunmb,0,5e7d2f16e863ba0d96dc610f,33,2,2.5,0,0,5,2395,1543,16.25,521.0,28,11.25,22.5,1037
jwexunmb,1,5f06eefaf3fc742667b4e79d,34,2,1.5,0,0,7,-1,-1,8.25,316.5,28,5.25,10.5,1029
jwexunmb,0,607cbdea57addf71b2890592,35,1,2.5,0,1,8,3835,3780,22.0,484.0,28,20.0,40.0,1038
jwexunmb,0,5c5cad3e4ee81200018eafe2,36,1,2.5,0,1,8,4238,6153,18.75,504.5,28,16.75,33.5,1027
jwexunmb,0,5cc5af95ce735c0017908790,1,1,2.5,0,1,10,6971,9776,18.75,526.0,29,18.75,37.5,1055
jwexunmb,1,6083f1a1c244e05d9105bae6,2,1,1.5,1,1,7,-1,-1,15.75,381.75,29,12.75,25.5,1061
jwexunmb,0,60957475f7b6d2a2ec5c60a3,3,2,1.5,0,0,7,4620,5055,20.75,387.5,29,17.75,35.5,1048
jwexunmb,0,5fae68d5b74c182cacbe5d6a,4,1,2.5,0,0,10,2262,1941,17.75,524.0,29,17.75,35.5,1048
jwexunmb,1,5f6e4795536d16361a5119b5,5,2,1.5,1,1,7,-1,-1,14.25,402.25,29,11.25,22.5,1062
jwexunmb,0,5f2448855226b0000a8129e1,6,1,2.5,0,1,10,1532,2946,21.25,520.0,29,21.25,42.5,1052
jwexunmb,1,5d0aa9aa5047d20018b8490d,7,1,1.5,0,1,7,-1,-1,13.5,340.0,29,10.5,21.0,1060
jwexunmb,0,602fb33786b077cdbad2d5bb,8,1,2.5,0,1,5,1282,5346,15.0,499.25,29,10.0,20.0,1050
jwexunmb,0,5cb6d6608f7ee10016e5abd7,9,1,2.5,0,1,9,2529,5480,13.0,534.25,29,12.0,24.0,1049
jwexunmb,0,5cd1bdedf2156c00013b0152,10,2,1.5,0,1,6,2558,9373,14.5,388.75,29,10.5,21.0,1057
jwexunmb,0,5f89cbc45b38f5016101011c,11,2,1.5,0,1,7,4802,6909,13.5,381.25,29,10.5,21.0,1060
jwexunmb,0,60147ed73045234d08a3a35d,12,1,2.5,1,1,0,1693,5091,13.0,534.75,29,3.0,6.0,1046
jwexunmb,0,601d8755bc36890e34c83999,13,2,2.5,0,1,5,2691,3891,23.75,513.0,29,18.75,37.5,1055
jwexunmb,0,5f5159f9e0375838294da699,14,2,1.5,1,1,2,1692,2025,17.0,437.5,29,9.0,18.0,1058
jwexunmb,0,5ffc3db4e2e31f000895b073,15,1,1.5,1,1,10,1843,3351,9.0,391.25,29,9.0,18.0,1058
jwexunmb,0,5f9c236b484eba05eef4145e,16,1,1.5,0,0,8,3139,3912,13.25,393.5,29,11.25,22.5,1062
jwexunmb,0,5e2f448d3d8aa150310b677b,17,1,2.5,1,1,7,1760,2470,24.25,551.75,29,21.25,42.5,1054
jwexunmb,0,606389edd44e23139eeecd82,18,2,1.5,0,0,1,1762,5760,21.0,372.5,29,12.0,24.0,1049
jwexunmb,0,5c2fcd716ea6880001dc8e3d,19,1,2.5,0,1,10,1305,2210,20.0,539.0,29,20.0,40.0,1045
jwexunmb,0,5ca52d313d3ff5001589059c,20,2,1.5,1,1,6,2244,4625,8.5,368.25,29,4.5,9.0,1047
jwexunmb,0,605d06581b5591e8199036b5,21,2,2.5,0,1,10,3916,3182,13.75,500.5,29,13.75,27.5,1056
jwexunmb,0,5e1b8f81651b723bf3ce7795,22,1,2.5,0,1,7,2342,5021,21.75,528.25,29,18.75,37.5,1053
jwexunmb,0,5f131d8417ab1e03a958b349,23,1,1.5,0,1,0,3685,2968,15.25,389.25,29,5.25,10.5,1059
jwexunmb,0,60a0dfc6f9936b0d30dfea15,24,2,2.5,0,0,10,2238,3073,21.25,499.0,29,21.25,42.5,1054
jwexunmb,0,607b2df4eb8c8a82dd2ce8b8,25,2,1.5,0,1,10,6163,3675,12.75,363.25,29,12.75,25.5,1061
jwexunmb,1,60a153e67025247950c7ee24,26,2,2.5,0,0,7,-1,-1,24.25,502.5,29,21.25,42.5,1052
jwexunmb,0,5f0633361308dd16f7f4039c,27,2,1.5,1,1,4,2450,6245,9.0,377.75,29,3.0,6.0,1046
jwexunmb,0,5e9dd814910d621387801b01,28,2,1.5,0,1,5,2599,5581,15.0,363.0,29,10.0,20.0,1050
jwexunmb,0,5e19152c6b55081d6760e512,29,1,2.5,1,1,5,3070,4933,17.5,500.5,29,12.5,25.0,1051
jwexunmb,0,5dc4bc30569be3387eb6b52f,30,1,1.5,1,1,8,1008,1597,12.5,367.5,29,10.5,21.0,1057
jwexunmb,0,603eafab982298f40bfe9120,31,2,2.5,0,1,5,2378,4945,17.5,509.0,29,12.5,25.0,1051
jwexunmb,0,5f3bf76b70b2305d2e676bc8,32,2,1.5,0,1,10,1738,3765,20.0,344.75,29,20.0,40.0,1045
jwexunmb,0,5e7d2f16e863ba0d96dc610f,33,1,2.5,1,1,1,1233,4623,22.75,543.75,29,13.75,27.5,1056
jwexunmb,1,5f06eefaf3fc742667b4e79d,34,2,1.5,0,1,7,-1,-1,8.25,324.75,29,5.25,10.5,1059
jwexunmb,0,607cbdea57addf71b2890592,35,1,2.5,0,1,0,4742,6687,14.5,498.5,29,4.5,9.0,1047
jwexunmb,0,5c5cad3e4ee81200018eafe2,36,2,2.5,0,0,8,5796,7228,20.75,525.25,29,18.75,37.5,1053
jwexunmb,0,5cc5af95ce735c0017908790,1,1,2.5,0,1,10,21332,4841,13.25,539.25,30,13.25,26.5,1065
jwexunmb,1,6083f1a1c244e05d9105bae6,2,1,1.5,0,1,7,-1,-1,15.75,397.5,30,12.75,25.5,1077
jwexunmb,0,60957475f7b6d2a2ec5c60a3,3,2,1.5,0,0,7,4524,7085,12.0,399.5,30,9.0,18.0,1075
jwexunmb,0,5fae68d5b74c182cacbe5d6a,4,2,2.5,0,0,10,2573,4307,20.0,544.0,30,20.0,40.0,1073
jwexunmb,1,5f6e4795536d16361a5119b5,5,2,1.5,0,0,6,-1,-1,8.5,410.75,30,4.5,9.0,1076
jwexunmb,1,5f2448855226b0000a8129e1,6,2,2.5,0,1,10,1677,2060,23.75,543.75,30,23.75,47.5,1074
jwexunmb,1,5d0aa9aa5047d20018b8490d,7,2,1.5,0,0,6,-1,-1,14.75,354.75,30,10.75,21.5,1063
jwexunmb,0,602fb33786b077cdbad2d5bb,8,1,2.5,1,1,6,1255,6337,24.0,523.25,30,20.0,40.0,1073
jwexunmb,0,5cb6d6608f7ee10016e5abd7,9,1,2.5,0,1,10,11392,7268,17.0,551.25,30,17.0,34.0,1068
jwexunmb,0,5cd1bdedf2156c00013b0152,10,1,1.5,1,1,0,2680,5737,14.5,403.25,30,4.5,9.0,1076
jwexunmb,0,5f89cbc45b38f5016101011c,11,2,1.5,0,1,6,5289,13012,21.0,402.25,30,17.0,34.0,1068
jwexunmb,1,60147ed73045234d08a3a35d,12,1,2.5,0,1,4,2702,5214,22.25,557.0,30,16.25,32.5,1071
jwexunmb,0,601d8755bc36890e34c83999,13,1,2.5,1,1,5,2200,7313,15.75,528.75,30,10.75,21.5,1063
jwexunmb,1,5f5159f9e0375838294da699,14,2,1.5,1,1,3,1316,1677,9.25,446.75,30,2.25,4.5,1078
jwexunmb,0,5ffc3db4e2e31f000895b073,15,2,1.5,1,1,2,5451,9288,10.75,402.0,30,2.75,5.5,1066
jwexunmb,0,5f9c236b484eba05eef4145e,16,1,1.5,0,1,8,6701,4253,15.5,409.0,30,13.5,27.0,1079
jwexunmb,1,5e2f448d3d8aa150310b677b,17,2,2.5,0,1,9,2371,3198,17.25,569.0,30,16.25,32.5,1071
jwexunmb,0,606389edd44e23139eeecd82,18,2,1.5,0,0,2,3003,5338,17.0,389.5,30,9.0,18.0,1064
jwexunmb,0,5c2fcd716ea6880001dc8e3d,19,2,2.5,1,1,10,1068,2163,22.5,561.5,30,22.5,45.0,1070
jwexunmb,0,5ca52d313d3ff5001589059c,20,2,1.5,0,0,1,3188,5526,22.25,390.5,30,13.25,26.5,1065
jwexunmb,0,605d06581b5591e8199036b5,21,1,2.5,0,0,1,4252,3221,11.75,512.25,30,2.75,5.5,1066
jwexunmb,0,5e1b8f81651b723bf3ce7795,22,1,2.5,0,1,8,2461,6973,24.5,552.75,30,22.5,45.0,1070
jwexunmb,1,5f131d8417ab1e03a958b349,23,1,1.5,0,0,0,1722,1974,12.25,401.5,30,2.25,4.5,1078
jwexunmb,1,60a0dfc6f9936b0d30dfea15,24,1,2.5,0,0,9,2379,2633,24.75,523.75,30,23.75,47.5,1074
jwexunmb,0,607b2df4eb8c8a82dd2ce8b8,25,2,1.5,1,1,10,3623,8476,12.75,376.0,30,12.75,25.5,1077
jwexunmb,1,60a153e67025247950c7ee24,26,1,2.5,0,1,6,-1,-1,13.0,515.5,30,9.0,18.0,1064
jwexunmb,0,5f0633361308dd16f7f4039c,27,2,1.5,0,1,2,2682,3577,13.25,391.0,30,5.25,10.5,1067
jwexunmb,0,5e9dd814910d621387801b01,28,1,1.5,0,1,5,1290,3068,14.0,377.0,30,9.0,18.0,1075
jwexunmb,0,5e19152c6b55081d6760e512,29,1,2.5,0,1,3,5299,8842,12.25,512.75,30,5.25,10.5,1067
jwexunmb,0,5dc4bc30569be3387eb6b52f,30,2,1.5,0,1,8,3066,3022,12.5,380.0,30,10.5,21.0,1080
jwexunmb,0,603eafab982298f40bfe9120,31,1,2.5,0,1,0,1535,4057,22.5,531.5,30,12.5,25.0,1072
jwexunmb,0,5f3bf76b70b2305d2e676bc8,32,2,1.5,1,1,10,1811,2684,13.5,358.25,30,13.5,27.0,1079
jwexunmb,0,5e7d2f16e863ba0d96dc610f,33,2,2.5,1,1,10,1147,1362,12.5,556.25,30,12.5,25.0,1072
jwexunmb,1,5f06eefaf3fc742667b4e79d,34,1,1.5,1,1,6,-1,-1,14.5,339.25,30,10.5,21.0,1080
jwexunmb,0,607cbdea57addf71b2890592,35,1,2.5,0,1,6,2765,4297,20.25,518.75,30,16.25,32.5,1069
jwexunmb,0,5c5cad3e4ee81200018eafe2,36,2,2.5,0,0,7,3002,5171,19.25,544.5,30,16.25,32.5,1069
