session,is_bot,prolific_id,id_in_session,id_in_group,multiplier,disclose,contribution,rt1,rt2,payoff,total,round_number,individual_share,total_contribution,group_id
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,1,1.2,-1,-1,-1,-1,-1.0,0.0,22,-1.0,-1.0,489
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,2,0.8,1,3,-1,-1,10.2,140.0,22,3.2,6.4,492
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,2,0.8,1,7,3201,4952,7.0,193.6,22,4.0,8.0,487
85jbdx27,0,60a5181a8b36c8764b25abe9,7,1,1.2,1,10,3760,4299,9.6,192.8,22,9.6,19.2,490
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,2,0.8,1,4,1446,5270,9.4,191.0,22,3.4,6.8,488
85jbdx27,1,608d90a4dc43021936de77fb,9,2,1.2,-1,-1,-1,-1,-1.0,0.0,22,-1.0,-1.0,489
85jbdx27,1,60296c439516738aa83c493d,10,1,1.2,0,3,-1,-1,10.4,142.6,22,3.4,6.8,488
85jbdx27,0,5cfc3dfaceb2d50019394664,11,1,0.8,0,5,3038,4177,8.2,163.6,22,3.2,6.4,492
85jbdx27,0,60a2801836ad04a555c85af6,12,1,0.8,0,0,3247,5068,11.2,162.6,22,1.2,2.4000000000000004,491
85jbdx27,0,5d6806076c4ad800017c1ac2,1,1,1.2,1,10,925,1566,9.0,219.6,23,9.0,18.0,495
85jbdx27,1,60a51ab2ae82da9cb994cea1,2,1,0.8,1,5,-1,-1,7.4,113.4,23,2.4,4.8,497
85jbdx27,0,5ec14b142a92684125500c16,3,2,1.2,1,1,2559,8808,12.6,223.6,23,3.6,7.2,496
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,2,1.2,1,5,-1,-1,14.0,143.6,23,9.0,18.0,495
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,2,0.8,1,5,-1,-1,9.0,149.0,23,4.0,8.0,498
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,2,0.8,1,3,5436,2005,11.2,204.8,23,4.2,8.4,494
85jbdx27,0,60a5181a8b36c8764b25abe9,7,1,1.2,1,7,4049,5243,9.2,202.0,23,6.2,12.4,493
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,1,0.8,1,5,2835,4355,9.0,200.0,23,4.0,8.0,498
85jbdx27,1,608d90a4dc43021936de77fb,9,1,1.2,1,5,-1,-1,9.2,122.4,23,4.2,8.4,494
85jbdx27,1,60296c439516738aa83c493d,10,1,1.2,1,5,-1,-1,8.6,151.2,23,3.6,7.2,496
85jbdx27,0,5cfc3dfaceb2d50019394664,11,2,0.8,1,5,2731,5093,11.2,174.8,23,6.2,12.4,493
85jbdx27,0,60a2801836ad04a555c85af6,12,2,0.8,0,1,3762,12025,11.4,174.0,23,2.4,4.8,497
85jbdx27,0,5d6806076c4ad800017c1ac2,1,2,1.2,1,10,966,7542,9.0,228.6,24,9.0,18.0,501
85jbdx27,1,60a51ab2ae82da9cb994cea1,2,1,0.8,0,5,-1,-1,8.6,122.0,24,3.6,7.2,503
85jbdx27,0,5ec14b142a92684125500c16,3,1,1.2,1,6,2774,3765,9.6,233.2,24,5.6,11.2,499
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,2,1.2,-1,-1,-1,-1,-1.0,0.0,24,-1.0,-1.0,502
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,2,0.8,1,5,-1,-1,10.6,159.6,24,5.6,11.2,499
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,2,0.8,0,2,2635,4381,9.6,214.4,24,1.6,3.2,504
85jbdx27,0,60a5181a8b36c8764b25abe9,7,1,1.2,0,7,4042,3742,8.4,210.4,24,5.4,10.8,500
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,2,0.8,1,4,3617,13772,9.6,209.6,24,3.6,7.2,503
85jbdx27,1,608d90a4dc43021936de77fb,9,1,1.2,1,5,-1,-1,14.0,136.4,24,9.0,18.0,501
85jbdx27,1,60296c439516738aa83c493d,10,1,1.2,-1,-1,-1,-1,-1.0,0.0,24,-1.0,-1.0,502
85jbdx27,0,5cfc3dfaceb2d50019394664,11,2,0.8,0,3,4169,3365,12.4,187.2,24,5.4,10.8,500
85jbdx27,0,60a2801836ad04a555c85af6,12,1,0.8,0,2,7111,4182,9.6,183.6,24,1.6,3.2,504
85jbdx27,0,5d6806076c4ad800017c1ac2,1,1,1.2,1,2,1262,3013,10.8,239.4,25,2.8,5.6,506
85jbdx27,1,60a51ab2ae82da9cb994cea1,2,2,0.8,0,5,-1,-1,9.0,131.0,25,4.0,8.0,509
85jbdx27,0,5ec14b142a92684125500c16,3,1,1.2,1,1,2742,3944,11.6,244.8,25,2.6,5.2,505
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,1,1.2,0,5,-1,-1,11.6,155.2,25,6.6,13.2,508
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,2,0.8,0,5,-1,-1,7.6,167.2,25,2.6,5.2,505
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,1,0.8,1,1,5052,4398,10.2,224.6,25,1.2,2.4000000000000004,510
85jbdx27,0,60a5181a8b36c8764b25abe9,7,2,1.2,0,6,3629,2556,10.6,221.0,25,6.6,13.2,508
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,2,0.8,1,4,2608,2828,8.8,218.4,25,2.8,5.6,506
85jbdx27,1,608d90a4dc43021936de77fb,9,1,1.2,-1,-1,-1,-1,-1.0,0.0,25,-1.0,-1.0,507
85jbdx27,1,60296c439516738aa83c493d,10,2,1.2,-1,-1,-1,-1,-1.0,0.0,25,-1.0,-1.0,507
85jbdx27,0,5cfc3dfaceb2d50019394664,11,1,0.8,1,5,2704,2730,9.0,196.2,25,4.0,8.0,509
85jbdx27,0,60a2801836ad04a555c85af6,12,2,0.8,0,2,4687,7748,9.2,192.8,25,1.2,2.4000000000000004,510
85jbdx27,0,5d6806076c4ad800017c1ac2,1,1,1.2,0,5,1451,2393,14.0,253.4,26,9.0,18.0,513
85jbdx27,1,60a51ab2ae82da9cb994cea1,2,2,0.8,1,3,-1,-1,8.6,139.6,26,1.6,3.2,516
85jbdx27,0,5ec14b142a92684125500c16,3,1,1.2,0,4,3879,6906,10.2,255.0,26,4.2,8.399999999999999,514
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,1,1.2,1,3,-1,-1,8.8,164.0,26,1.8,3.5999999999999996,511
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,2,0.8,-1,-1,-1,-1,-1.0,0.0,26,-1.0,-1.0,512
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,2,0.8,0,0,3548,4733,11.8,236.4,26,1.8,3.5999999999999996,511
85jbdx27,0,60a5181a8b36c8764b25abe9,7,2,1.2,1,10,5812,5599,9.0,230.0,26,9.0,18.0,513
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,1,0.8,1,5,5835,3265,8.6,227.0,26,3.6,7.2,515
85jbdx27,1,608d90a4dc43021936de77fb,9,2,1.2,1,3,-1,-1,11.2,147.6,26,4.2,8.399999999999999,514
85jbdx27,1,60296c439516738aa83c493d,10,1,1.2,-1,-1,-1,-1,-1.0,0.0,26,-1.0,-1.0,512
85jbdx27,0,5cfc3dfaceb2d50019394664,11,2,0.8,0,4,2820,5613,9.6,205.8,26,3.6,7.2,515
85jbdx27,0,60a2801836ad04a555c85af6,12,1,0.8,0,1,3060,4615,10.6,203.4,26,1.6,3.2,516
85jbdx27,0,5d6806076c4ad800017c1ac2,1,2,1.2,1,7,2033,1807,9.6,263.0,27,6.6,13.2,519
85jbdx27,1,60a51ab2ae82da9cb994cea1,2,2,0.8,-1,-1,-1,-1,-1.0,0.0,27,-1.0,-1.0,517
85jbdx27,0,5ec14b142a92684125500c16,3,1,1.2,0,0,2572,5471,14.8,269.8,27,4.8,9.6,520
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,1,1.2,0,4,-1,-1,12.6,176.6,27,6.6,13.2,519
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,1,0.8,0,4,-1,-1,8.0,175.2,27,2.0,4.0,522
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,2,0.8,1,1,7710,4145,11.0,247.4,27,2.0,4.0,522
85jbdx27,0,60a5181a8b36c8764b25abe9,7,2,1.2,0,8,4790,6791,6.8,236.8,27,4.8,9.6,520
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,1,0.8,1,6,2485,4890,8.8,235.8,27,4.8,9.600000000000001,521
85jbdx27,1,608d90a4dc43021936de77fb,9,1,1.2,-1,-1,-1,-1,-1.0,0.0,27,-1.0,-1.0,517
85jbdx27,1,60296c439516738aa83c493d,10,1,1.2,1,4,-1,-1,12.0,163.2,27,6.0,12.0,518
85jbdx27,0,5cfc3dfaceb2d50019394664,11,2,0.8,1,6,2985,3562,8.8,214.6,27,4.8,9.600000000000001,521
85jbdx27,0,60a2801836ad04a555c85af6,12,2,0.8,0,9,3914,11164,7.0,210.4,27,6.0,12.0,518
85jbdx27,0,5d6806076c4ad800017c1ac2,1,1,1.2,1,5,3395,1781,11.0,274.0,28,6.0,12.0,525
85jbdx27,1,60a51ab2ae82da9cb994cea1,2,2,0.8,0,5,-1,-1,10.6,150.2,28,5.6,11.2,523
85jbdx27,0,5ec14b142a92684125500c16,3,1,1.2,1,6,3356,5075,9.6,279.4,28,5.6,11.2,523
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,2,1.2,1,5,-1,-1,11.0,187.6,28,6.0,12.0,525
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,1,0.8,1,5,-1,-1,7.8,183.0,28,2.8,5.6,528
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,2,0.8,0,4,4137,2585,8.8,256.2,28,2.8,5.6000000000000005,527
85jbdx27,0,60a5181a8b36c8764b25abe9,7,2,1.2,1,3,4555,2988,11.8,248.6,28,4.8,9.6,526
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,2,0.8,1,6,2868,2034,9.4,245.2,28,5.4,10.8,524
85jbdx27,1,608d90a4dc43021936de77fb,9,1,1.2,1,5,-1,-1,10.4,158.0,28,5.4,10.8,524
85jbdx27,1,60296c439516738aa83c493d,10,1,1.2,1,5,-1,-1,9.8,173.0,28,4.8,9.6,526
85jbdx27,0,5cfc3dfaceb2d50019394664,11,1,0.8,0,3,1924,6644,9.8,224.4,28,2.8,5.6000000000000005,527
85jbdx27,0,60a2801836ad04a555c85af6,12,2,0.8,0,2,6413,6976,10.8,221.2,28,2.8,5.6,528
85jbdx27,0,5d6806076c4ad800017c1ac2,1,1,1.2,0,8,2362,3976,7.2,281.2,29,5.2,10.4,529
85jbdx27,1,60a51ab2ae82da9cb994cea1,2,2,0.8,1,4,-1,-1,9.6,159.8,29,3.6,7.2,533
85jbdx27,0,5ec14b142a92684125500c16,3,2,1.2,1,0,2966,3890,12.4,291.8,29,2.4,4.8,531
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,1,1.2,1,4,-1,-1,12.0,199.6,29,6.0,12.0,532
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,1,0.8,1,4,-1,-1,9.6,192.6,29,3.6,7.2,534
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,2,0.8,1,0,2861,4279,12.4,268.6,29,2.4,4.8,530
85jbdx27,0,60a5181a8b36c8764b25abe9,7,2,1.2,1,6,4765,6681,10.0,258.6,29,6.0,12.0,532
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,1,0.8,1,5,3737,4448,8.6,253.8,29,3.6,7.2,533
85jbdx27,1,608d90a4dc43021936de77fb,9,1,1.2,1,4,-1,-1,8.4,166.4,29,2.4,4.8,530
85jbdx27,1,60296c439516738aa83c493d,10,1,1.2,1,4,-1,-1,8.4,181.4,29,2.4,4.8,531
85jbdx27,0,5cfc3dfaceb2d50019394664,11,2,0.8,0,5,2358,5139,8.6,233.0,29,3.6,7.2,534
85jbdx27,0,60a2801836ad04a555c85af6,12,2,0.8,0,1,4692,6005,14.2,235.4,29,5.2,10.4,529
85jbdx27,0,5d6806076c4ad800017c1ac2,1,1,1.2,0,0,2688,4519,15.4,296.6,30,5.4,10.799999999999999,537
85jbdx27,1,60a51ab2ae82da9cb994cea1,2,2,0.8,0,4,-1,-1,9.6,169.4,30,3.6,7.2,540
85jbdx27,0,5ec14b142a92684125500c16,3,2,1.2,1,10,2694,3511,8.4,300.2,30,8.4,16.8,538
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,1,1.2,-1,-1,-1,-1,-1.0,0.0,30,-1.0,-1.0,535
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,2,0.8,-1,-1,-1,-1,-1.0,0.0,30,-1.0,-1.0,535
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,2,0.8,1,2,2097,4357,11.2,279.8,30,3.2,6.4,536
85jbdx27,0,60a5181a8b36c8764b25abe9,7,2,1.2,1,9,3706,6396,6.4,265.0,30,5.4,10.799999999999999,537
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,1,0.8,1,5,3185,7645,8.6,262.4,30,3.6,7.2,540
85jbdx27,1,608d90a4dc43021936de77fb,9,1,1.2,1,4,-1,-1,14.4,180.8,30,8.4,16.8,538
85jbdx27,1,60296c439516738aa83c493d,10,1,1.2,1,4,-1,-1,9.2,190.6,30,3.2,6.4,536
85jbdx27,0,5cfc3dfaceb2d50019394664,11,2,0.8,0,4,2984,3527,7.6,240.6,30,1.6,3.2,539
85jbdx27,0,60a2801836ad04a555c85af6,12,1,0.8,0,0,2931,6327,11.6,247.0,30,1.6,3.2,539
85jbdx27,0,5d6806076c4ad800017c1ac2,1,1,1.2,0,4,2174,1610,8.8,305.4,31,2.8,5.6,542
85jbdx27,1,60a51ab2ae82da9cb994cea1,2,2,0.8,-1,-1,-1,-1,-1.0,0.0,31,-1.0,-1.0,546
85jbdx27,0,5ec14b142a92684125500c16,3,1,1.2,1,2,3207,2335,11.6,311.8,31,3.6,7.199999999999999,543
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,2,1.2,-1,-1,-1,-1,-1.0,0.0,31,-1.0,-1.0,544
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,1,0.8,-1,-1,-1,-1,-1.0,0.0,31,-1.0,-1.0,546
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,2,0.8,1,2,2541,5601,8.8,288.6,31,0.8,1.6,541
85jbdx27,0,60a5181a8b36c8764b25abe9,7,1,1.2,1,0,4742,4935,10.8,275.8,31,0.8,1.6,541
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,2,0.8,1,1,2410,6136,11.8,274.2,31,2.8,5.6,542
85jbdx27,1,608d90a4dc43021936de77fb,9,2,1.2,0,4,-1,-1,9.6,190.4,31,3.6,7.199999999999999,543
85jbdx27,1,60296c439516738aa83c493d,10,1,1.2,-1,-1,-1,-1,-1.0,0.0,31,-1.0,-1.0,544
85jbdx27,0,5cfc3dfaceb2d50019394664,11,2,0.8,0,3,3481,5375,8.2,248.8,31,1.2,2.4000000000000004,545
85jbdx27,0,60a2801836ad04a555c85af6,12,1,0.8,0,0,2778,4934,11.2,258.2,31,1.2,2.4000000000000004,545
85jbdx27,0,5d6806076c4ad800017c1ac2,1,1,1.2,1,6,6164,2346,8.8,314.2,32,4.8,9.6,550
85jbdx27,1,60a51ab2ae82da9cb994cea1,2,1,0.8,-1,-1,-1,-1,-1.0,0.0,32,-1.0,-1.0,552
85jbdx27,0,5ec14b142a92684125500c16,3,1,1.2,1,3,2172,3082,9.6,321.4,32,2.6,5.199999999999999,547
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,2,1.2,1,2,-1,-1,12.8,212.4,32,4.8,9.6,550
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,2,0.8,-1,-1,-1,-1,-1.0,0.0,32,-1.0,-1.0,552
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,2,0.8,0,0,3623,3133,10.0,298.6,32,0.0,0.0,551
85jbdx27,0,60a5181a8b36c8764b25abe9,7,2,1.2,1,3,4507,4686,10.0,285.8,32,3.0,6.0,549
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,2,0.8,0,2,4873,3247,10.6,284.8,32,2.6,5.199999999999999,547
85jbdx27,1,608d90a4dc43021936de77fb,9,1,1.2,0,2,-1,-1,9.2,199.6,32,1.2,2.4,548
85jbdx27,1,60296c439516738aa83c493d,10,1,1.2,0,2,-1,-1,11.0,201.6,32,3.0,6.0,549
85jbdx27,0,5cfc3dfaceb2d50019394664,11,2,0.8,0,0,2239,2340,11.2,260.0,32,1.2,2.4,548
85jbdx27,0,60a2801836ad04a555c85af6,12,1,0.8,0,0,4728,5207,10.0,268.2,32,0.0,0.0,551
85jbdx27,0,5d6806076c4ad800017c1ac2,1,1,1.2,1,5,2996,1306,8.0,322.2,33,3.0,6.0,555
85jbdx27,1,60a51ab2ae82da9cb994cea1,2,2,0.8,-1,-1,-1,-1,-1.0,0.0,33,-1.0,-1.0,553
85jbdx27,0,5ec14b142a92684125500c16,3,2,1.2,1,0,3407,4158,13.0,334.4,33,3.0,6.0,555
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,2,1.2,-1,-1,-1,-1,-1.0,0.0,33,-1.0,-1.0,556
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,1,0.8,1,2,-1,-1,8.8,201.4,33,0.8,1.6,557
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,2,0.8,1,6,3045,3414,8.2,306.8,33,4.2,8.4,554
85jbdx27,0,60a5181a8b36c8764b25abe9,7,1,1.2,1,3,4578,4606,11.2,297.0,33,4.2,8.4,554
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,1,0.8,1,4,3581,3036,7.6,292.4,33,1.6,3.2,558
85jbdx27,1,608d90a4dc43021936de77fb,9,1,1.2,-1,-1,-1,-1,-1.0,0.0,33,-1.0,-1.0,556
85jbdx27,1,60296c439516738aa83c493d,10,1,1.2,-1,-1,-1,-1,-1.0,0.0,33,-1.0,-1.0,553
85jbdx27,0,5cfc3dfaceb2d50019394664,11,2,0.8,0,0,3171,3253,10.8,270.8,33,0.8,1.6,557
85jbdx27,0,60a2801836ad04a555c85af6,12,2,0.8,0,0,3778,5771,11.6,279.8,33,1.6,3.2,558
85jbdx27,0,5d6806076c4ad800017c1ac2,1,2,1.2,1,10,1370,1852,7.8,330.0,34,7.8,15.6,561
85jbdx27,1,60a51ab2ae82da9cb994cea1,2,2,0.8,1,3,-1,-1,10.0,179.4,34,3.0,6.0,559
85jbdx27,0,5ec14b142a92684125500c16,3,1,1.2,1,5,3423,4059,12.0,346.4,34,7.0,14.0,560
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,1,1.2,1,3,-1,-1,14.8,227.2,34,7.8,15.6,561
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,1,0.8,1,3,-1,-1,9.4,210.8,34,2.4,4.800000000000001,564
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,1,0.8,0,2,10076,10088,8.8,315.6,34,0.8,1.6,563
85jbdx27,0,60a5181a8b36c8764b25abe9,7,1,1.2,1,3,3894,2734,10.0,307.0,34,3.0,6.0,559
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,2,0.8,1,10,2409,5432,7.0,299.4,34,7.0,14.0,560
85jbdx27,1,608d90a4dc43021936de77fb,9,1,1.2,-1,-1,-1,-1,-1.0,0.0,34,-1.0,-1.0,562
85jbdx27,1,60296c439516738aa83c493d,10,2,1.2,-1,-1,-1,-1,-1.0,0.0,34,-1.0,-1.0,562
85jbdx27,0,5cfc3dfaceb2d50019394664,11,2,0.8,0,3,2834,2909,9.4,280.2,34,2.4,4.800000000000001,564
85jbdx27,0,60a2801836ad04a555c85af6,12,2,0.8,0,0,4629,7245,10.8,290.6,34,0.8,1.6,563
85jbdx27,0,5d6806076c4ad800017c1ac2,1,1,1.2,1,10,977,2007,8.4,338.4,35,8.4,16.8,566
85jbdx27,1,60a51ab2ae82da9cb994cea1,2,1,0.8,1,5,-1,-1,10.2,189.6,35,5.2,10.4,569
85jbdx27,0,5ec14b142a92684125500c16,3,1,1.2,0,0,3218,3717,12.0,358.4,35,2.0,4.0,565
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,2,1.2,-1,-1,-1,-1,-1.0,0.0,35,-1.0,-1.0,567
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,2,0.8,0,5,-1,-1,7.0,217.8,35,2.0,4.0,565
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,1,0.8,1,0,7591,4340,10.0,325.6,35,0.0,0.0,570
85jbdx27,0,60a5181a8b36c8764b25abe9,7,2,1.2,1,2,3084,4719,12.2,319.2,35,4.2,8.4,568
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,2,0.8,1,8,4281,2132,7.2,306.6,35,5.2,10.4,569
85jbdx27,1,608d90a4dc43021936de77fb,9,1,1.2,-1,-1,-1,-1,-1.0,0.0,35,-1.0,-1.0,567
85jbdx27,1,60296c439516738aa83c493d,10,1,1.2,0,5,-1,-1,9.2,210.8,35,4.2,8.4,568
85jbdx27,0,5cfc3dfaceb2d50019394664,11,2,0.8,0,6,2421,6162,12.4,292.6,35,8.4,16.8,566
85jbdx27,0,60a2801836ad04a555c85af6,12,2,0.8,0,0,4961,7538,10.0,300.6,35,0.0,0.0,570
85jbdx27,0,5d6806076c4ad800017c1ac2,1,1,1.2,1,0,1118,3530,12.4,350.8,36,2.4,4.8,573
85jbdx27,1,60a51ab2ae82da9cb994cea1,2,2,0.8,0,4,-1,-1,9.4,199.0,36,3.4,6.8,571
85jbdx27,0,5ec14b142a92684125500c16,3,1,1.2,1,3,2353,3881,10.4,368.8,36,3.4,6.8,571
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,2,1.2,0,4,-1,-1,8.4,235.6,36,2.4,4.8,573
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,2,0.8,0,4,-1,-1,10.6,228.4,36,4.6,9.2,572
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,1,0.8,0,3,2345,11895,9.0,334.6,36,2.0,4.0,575
85jbdx27,0,60a5181a8b36c8764b25abe9,7,1,1.2,1,5,4371,2616,9.6,328.8,36,4.6,9.2,572
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,2,0.8,1,2,2165,8191,10.0,316.6,36,2.0,4.0,575
85jbdx27,1,608d90a4dc43021936de77fb,9,1,1.2,-1,-1,-1,-1,-1.0,0.0,36,-1.0,-1.0,574
85jbdx27,1,60296c439516738aa83c493d,10,2,1.2,-1,-1,-1,-1,-1.0,0.0,36,-1.0,-1.0,574
85jbdx27,0,5cfc3dfaceb2d50019394664,11,1,0.8,0,3,2155,6225,8.2,300.8,36,1.2,2.4000000000000004,576
85jbdx27,0,60a2801836ad04a555c85af6,12,2,0.8,0,0,4104,5710,11.2,311.8,36,1.2,2.4000000000000004,576
85jbdx27,0,5d6806076c4ad800017c1ac2,1,2,1.2,1,5,5024,4409,10.4,361.2,37,5.4,10.8,580
85jbdx27,1,60a51ab2ae82da9cb994cea1,2,2,0.8,-1,-1,-1,-1,-1.0,0.0,37,-1.0,-1.0,578
85jbdx27,0,5ec14b142a92684125500c16,3,1,1.2,1,5,2459,3605,9.2,378.0,37,4.2,8.4,579
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,1,1.2,-1,-1,-1,-1,-1.0,0.0,37,-1.0,-1.0,578
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,2,0.8,-1,-1,-1,-1,-1.0,0.0,37,-1.0,-1.0,577
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,2,0.8,1,0,2342,4611,10.0,344.6,37,0.0,0.0,582
85jbdx27,0,60a5181a8b36c8764b25abe9,7,1,1.2,0,4,2599,4218,11.4,340.2,37,5.4,10.8,580
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,2,0.8,1,4,3390,10312,9.2,325.8,37,3.2,6.4,581
85jbdx27,1,608d90a4dc43021936de77fb,9,2,1.2,0,2,-1,-1,12.2,211.8,37,4.2,8.4,579
85jbdx27,1,60296c439516738aa83c493d,10,1,1.2,-1,-1,-1,-1,-1.0,0.0,37,-1.0,-1.0,577
85jbdx27,0,5cfc3dfaceb2d50019394664,11,1,0.8,0,0,3907,3757,10.0,310.8,37,0.0,0.0,582
85jbdx27,0,60a2801836ad04a555c85af6,12,1,0.8,1,4,6729,5722,9.2,321.0,37,3.2,6.4,581
85jbdx27,0,5d6806076c4ad800017c1ac2,1,2,1.2,1,5,3567,12240,8.0,369.2,38,3.0,6.0,585
85jbdx27,1,60a51ab2ae82da9cb994cea1,2,2,0.8,-1,-1,-1,-1,-1.0,0.0,38,-1.0,-1.0,584
85jbdx27,0,5ec14b142a92684125500c16,3,1,1.2,1,0,2278,3930,13.0,391.0,38,3.0,6.0,585
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,1,1.2,0,3,-1,-1,11.2,246.8,38,4.2,8.399999999999999,586
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,2,0.8,0,3,-1,-1,9.8,238.2,38,2.8,5.6000000000000005,588
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,1,0.8,0,6,3406,2123,6.8,351.4,38,2.8,5.6000000000000005,587
85jbdx27,0,60a5181a8b36c8764b25abe9,7,2,1.2,0,4,4502,4266,10.2,350.4,38,4.2,8.399999999999999,586
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,1,0.8,1,4,8169,2964,8.8,334.6,38,2.8,5.6000000000000005,588
85jbdx27,1,608d90a4dc43021936de77fb,9,1,1.2,0,3,-1,-1,10.0,221.8,38,3.0,6.0,583
85jbdx27,1,60296c439516738aa83c493d,10,1,1.2,-1,-1,-1,-1,-1.0,0.0,38,-1.0,-1.0,584
85jbdx27,0,5cfc3dfaceb2d50019394664,11,2,0.8,1,1,1939,5588,11.8,322.6,38,2.8,5.6000000000000005,587
85jbdx27,0,60a2801836ad04a555c85af6,12,2,0.8,0,3,3421,6041,10.0,331.0,38,3.0,6.0,583
85jbdx27,0,5d6806076c4ad800017c1ac2,1,1,1.2,1,6,3263,6531,8.0,377.2,39,4.0,7.999999999999999,589
85jbdx27,1,60a51ab2ae82da9cb994cea1,2,1,0.8,0,3,-1,-1,9.4,208.4,39,2.4,4.800000000000001,594
85jbdx27,0,5ec14b142a92684125500c16,3,1,1.2,1,0,6826,3498,11.8,402.8,39,1.8,3.5999999999999996,592
85jbdx27,1,5e29dcdf1654ed023e89cc6a,4,2,1.2,1,3,-1,-1,8.8,255.6,39,1.8,3.5999999999999996,592
85jbdx27,1,5b9bb0fde43a4800019b52b5,5,1,0.8,1,3,-1,-1,8.2,246.4,39,1.2,2.4000000000000004,593
85jbdx27,0,5e1099ef265c8076ecd0bae4,6,2,0.8,1,1,2731,2436,13.0,364.4,39,4.0,7.999999999999999,589
85jbdx27,0,60a5181a8b36c8764b25abe9,7,1,1.2,1,7,3902,4369,7.6,358.0,39,4.6,9.200000000000001,590
85jbdx27,0,606095d107dfdd1a5c4f4f35,8,2,0.8,1,3,11790,8126,9.4,344.0,39,2.4,4.800000000000001,594
85jbdx27,1,608d90a4dc43021936de77fb,9,2,1.2,-1,-1,-1,-1,-1.0,0.0,39,-1.0,-1.0,591
85jbdx27,1,60296c439516738aa83c493d,10,1,1.2,-1,-1,-1,-1,-1.0,0.0,39,-1.0,-1.0,591
85jbdx27,0,5cfc3dfaceb2d50019394664,11,2,0.8,0,0,9015,7740,11.2,333.8,39,1.2,2.4000000000000004,593
85jbdx27,0,60a2801836ad04a555c85af6,12,2,0.8,0,1,4773,5928,13.6,344.6,39,4.6,9.200000000000001,590
